FILE_NAME=Trajectory_StowToL4.csv,T=0.28,dt=0.001,h0=0.0,hf=0.7,theta0_deg=-93.0,thetaf_deg=-235.0,dh0=0.0,dhf=0.0,dtheta0=0.0,dthetaf=0.0,h_min_for_arm=0.2,penalty_strength=1000000.0
time,height,angle_deg,dh,dtheta_rad_s
2.099999999999999922e-01,6.539193167296913911e-01,-2.069554281673912612e+02,1.316327260895679752e+00,-1.219822845014884649e+01
2.109999999999999931e-01,6.552356439905870911e-01,-2.076543351751211901e+02,1.296738422613417763e+00,-1.209209012475021794e+01
2.119999999999999940e-01,6.565323824132005548e-01,-2.083471609047612105e+02,1.277172357183324891e+00,-1.198397756629537625e+01
2.129999999999999949e-01,6.578095547703839419e-01,-2.090337922410893725e+02,1.257629062648794482e+00,-1.187389076397306731e+01
2.139999999999999958e-01,6.590671838330327548e-01,-2.097141160682643601e+02,1.238108537055497171e+00,-1.176182970677460737e+01
2.149999999999999967e-01,6.603052923700881705e-01,-2.103880192698141798e+02,1.218610778451380439e+00,-1.164779438349389196e+01
2.159999999999999976e-01,6.615239031485395937e-01,-2.110553887286245640e+02,1.199135784886668388e+00,-1.153178478272739227e+01
2.169999999999999984e-01,6.627230389334262117e-01,-2.117161113269280293e+02,1.179683554413861524e+00,-1.141380089287414457e+01
2.179999999999999993e-01,6.639027224878401023e-01,-2.123700739462923650e+02,1.160254085087736975e+00,-1.129384270213575903e+01
2.190000000000000002e-01,6.650629765729277887e-01,-2.130171634676093504e+02,1.140847374965347605e+00,-1.117191019851641975e+01
2.200000000000000011e-01,6.662038239478932367e-01,-2.136572667710835276e+02,1.121463422106022678e+00,-1.104800336982287412e+01
2.210000000000000020e-01,6.673252873699991872e-01,-2.142902707362206911e+02,1.102102224571366751e+00,-1.092212220366443987e+01
2.220000000000000029e-01,6.684273895945705979e-01,-2.149160622418167748e+02,1.082763780425259892e+00,-1.079426668745300155e+01
2.230000000000000038e-01,6.695101533749958644e-01,-2.155345281659464831e+02,1.063448087733858127e+00,-1.066443680840300701e+01
2.240000000000000047e-01,6.705736014627297070e-01,-2.161455553859519227e+02,1.044155144565591886e+00,-1.053263255353146732e+01
2.250000000000000056e-01,6.716177566072952798e-01,-2.167490307784313757e+02,1.024884948991166667e+00,-1.039885390965795686e+01
2.260000000000000064e-01,6.726426415562865024e-01,-2.173448412192279022e+02,1.005637499083563480e+00,-1.026310086340461325e+01
2.270000000000000073e-01,6.736482790553700584e-01,-2.179328735834180293e+02,9.864127929180368515e-01,-1.012537340119612850e+01
2.280000000000000082e-01,6.746346918482880595e-01,-2.185130147453006373e+02,9.672108285721162657e-01,-9.985671509259761436e+00
2.290000000000000091e-01,6.756019026768602664e-01,-2.190851515783852506e+02,9.480316041256053872e-01,-9.843995173625316397e+00
2.300000000000000100e-01,6.765499342809857541e-01,-2.196491709553811233e+02,9.288751176605817284e-01,-9.700344380125166310e+00
2.310000000000000109e-01,6.774788093986463533e-01,-2.202049597481857290e+02,9.097413672613966495e-01,-9.554719114394227830e+00
2.320000000000000118e-01,6.783885507659078717e-01,-2.207524048278735336e+02,8.906303510146751368e-01,-9.407119361869975549e+00
2.330000000000000127e-01,6.792791811169225369e-01,-2.212913930646844562e+02,8.715420670093154687e-01,-9.257545107792434891e+00
2.340000000000000135e-01,6.801507231839318823e-01,-2.218218113280129558e+02,8.524765133364892167e-01,-9.105996337204178559e+00
2.350000000000000144e-01,6.810031996972683022e-01,-2.223435464863963489e+02,8.334336880896412447e-01,-8.952473034950330089e+00
2.360000000000000153e-01,6.818366333853580485e-01,-2.228564854075036692e+02,8.144135893644888213e-01,-8.796975185678560294e+00
2.370000000000000162e-01,6.826510469747225640e-01,-2.233605149581243268e+02,7.954162152590220636e-01,-8.639502773839083716e+00
2.380000000000000171e-01,6.834464631899815901e-01,-2.238555220041569100e+02,7.764415638735038261e-01,-8.480055783684658621e+00
2.390000000000000180e-01,6.842229047538550546e-01,-2.243413934105975329e+02,7.574896333104685908e-01,-8.318634199270587004e+00
2.399999999999999911e-01,6.849803943871656253e-01,-2.248180160415289208e+02,7.385604216747236883e-01,-8.155238004454709255e+00
2.409999999999999920e-01,6.857189548088403752e-01,-2.252852767601088715e+02,7.196539270733475213e-01,-7.989867182897407716e+00
2.419999999999999929e-01,6.864386087359136690e-01,-2.257430624285589715e+02,7.007701476156910081e-01,-7.822521718061597795e+00
2.429999999999999938e-01,6.871393788835292726e-01,-2.261912599081533415e+02,6.819090814133759171e-01,-7.653201593212735077e+00
2.439999999999999947e-01,6.878212879649426847e-01,-2.266297560592072386e+02,6.630707265802958661e-01,-7.481906791418805547e+00
2.449999999999999956e-01,6.884843586915230240e-01,-2.270584377410658021e+02,6.442550812326153231e-01,-7.308637295550330037e+00
2.459999999999999964e-01,6.891286137727556937e-01,-2.274771918120927694e+02,6.254621434887697173e-01,-7.133393088280358896e+00
2.469999999999999973e-01,6.897540759162444912e-01,-2.278859051296590224e+02,6.066919114694652171e-01,-6.956174152084470208e+00
2.479999999999999982e-01,6.903607678277139392e-01,-2.282844645501314460e+02,5.879443832976787299e-01,-6.776980469240772464e+00
2.489999999999999991e-01,6.909487122110116175e-01,-2.286727569288615598e+02,5.692195570986573472e-01,-6.595812021829896565e+00
2.500000000000000000e-01,6.915179317681103832e-01,-2.290506691201740637e+02,5.505174309999184556e-01,-6.412668791734995821e+00
2.510000000000000009e-01,6.920684491991102583e-01,-2.294180879773557251e+02,5.318380031312494038e-01,-6.227550760641750394e+00
2.520000000000000018e-01,6.926002872022415380e-01,-2.297749003526440106e+02,5.131812716247076134e-01,-6.040457910038354861e+00
2.530000000000000027e-01,6.931134684738662344e-01,-2.301209930972156315e+02,4.945472346146196352e-01,-5.851390221215525322e+00
2.540000000000000036e-01,6.936080157084807407e-01,-2.304562530611753743e+02,4.759358902375819822e-01,-5.660347675266492296e+00
2.550000000000000044e-01,6.940839515987183850e-01,-2.307805670935448177e+02,4.573472366324601301e-01,-5.467330253087000713e+00
2.560000000000000053e-01,6.945412988353507622e-01,-2.310938220422509346e+02,4.387812719403887951e-01,-5.272337935375309037e+00
2.570000000000000062e-01,6.949800801072911760e-01,-2.313959047541146106e+02,4.202379943047713784e-01,-5.075370702632186592e+00
2.580000000000000071e-01,6.954003181015959711e-01,-2.316867020748397579e+02,4.017174018712802996e-01,-4.876428535160908240e+00
2.590000000000000080e-01,6.958020355034671978e-01,-2.319661008490016627e+02,3.832194927878561641e-01,-4.675511413067257926e+00
2.600000000000000089e-01,6.961852549962550540e-01,-2.322339879200357018e+02,3.647442652047080958e-01,-4.472619316259523359e+00
2.610000000000000098e-01,6.965499992614597735e-01,-2.324902501302260589e+02,3.462917172743134042e-01,-4.267752224448495113e+00
2.620000000000000107e-01,6.968962909787340676e-01,-2.327347743206945268e+02,3.278618471514171961e-01,-4.060910117147463971e+00
2.630000000000000115e-01,6.972241528258854570e-01,-2.329674473313890815e+02,3.094546529930324863e-01,-3.852092973672219145e+00
2.640000000000000124e-01,6.975336074788784924e-01,-2.331881560010724570e+02,2.910701329584399200e-01,-3.641300773141046498e+00
2.650000000000000133e-01,6.978246776118369743e-01,-2.333967871673112029e+02,2.727082852091874399e-01,-3.428533494474725885e+00
2.660000000000000142e-01,6.980973858970460633e-01,-2.335932276664638323e+02,2.543691079090902862e-01,-3.213791116396528924e+00
2.670000000000000151e-01,6.983517550049551659e-01,-2.337773643336700218e+02,2.360525992242307469e-01,-2.997073617432218562e+00
2.680000000000000160e-01,6.985878076041793783e-01,-2.339490840028388732e+02,2.177587573229578799e-01,-2.778380975910044626e+00
2.690000000000000169e-01,6.988055663615023727e-01,-2.341082735066379996e+02,1.994875803758875965e-01,-2.557713169960742494e+00
2.700000000000000178e-01,6.990050539418782849e-01,-2.342548196764817590e+02,1.812390665559021063e-01,-2.335070177517532208e+00
2.710000000000000187e-01,6.991862930084341565e-01,-2.343886093425203399e+02,1.630132140381501116e-01,-2.110451976316114031e+00
2.720000000000000195e-01,6.993493062224722667e-01,-2.345095293336282793e+02,1.448100210000463073e-01,-1.883858543894668225e+00
2.730000000000000204e-01,6.994941162434723525e-01,-2.346174664773931227e+02,1.266294856212714370e-01,-1.655289857593851277e+00
2.740000000000000213e-01,6.996207457290936071e-01,-2.347123076001040545e+02,1.084716060837718904e-01,-1.424745894556794568e+00
2.750000000000000222e-01,6.997292173351773448e-01,-2.347939395267407861e+02,9.033638057175978620e-02,-1.192226631729102149e+00
2.760000000000000231e-01,6.998195537157491097e-01,-2.348622490809619592e+02,7.222380727171251458e-02,-9.577320458588473029e-01
2.770000000000000240e-01,6.998917775230207861e-01,-2.349171230850941186e+02,5.413388437237279249e-02,-7.212621134965716552e-01
2.780000000000000249e-01,6.999459114073931509e-01,-2.349584483601201725e+02,3.606661006474830289e-02,-4.828168109952820086e-01
2.790000000000000258e-01,6.999819780174578732e-01,-2.349861117256681382e+02,1.802198254211162184e-02,-2.423961145104479853e-01
2.800000000000000266e-01,6.999999999999999556e-01,-2.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
